name,content,label
training_marketing.key,slide overview agenda slide overview agenda slide overview agenda,presentations
invoice_2389_umbrella.pdf,meeting agenda attendees,documents
wireframes_7955.fig,layer mask vector artboard layer mask vector artboard,design
budget_2021.xlsx,"sum of expenses budget forecast q1 column,values",spreadsheets
vacation_lake.jpeg,,images
photos_archive_2021.tar.gz,compressed archive contents compressed archive contents compressed archive contents compressed archive contents,archives
query_runner.py,,code
inter_bold.ttf,,fonts
banner_7519.ai,layer mask vector artboard layer mask vector artboard layer mask vector artboard,design
training_history.key,market opportunity pricing,presentations
quarterly_review_q2.pptx,market opportunity pricing market opportunity pricing,presentations
banner_7507.ai,,design
photos_archive_2025.tar.gz,,archives
gardening_book.epub,chapter one it was a,books
physics_book.epub,preface acknowledgements preface acknowledgements,books
budget_2022.xlsx,budget forecast q1 sum of expenses sum of expenses sum of expenses,spreadsheets
gothic_2130.otf,,fonts
lecture_history.mkv,,videos
receipt_7765.pdf,invoice total due invoice total due invoice total due,documents
lecture_cooking.mkv,,videos
query_runner.py,import pandas as pd export default component,code
utils_1654.py,import pandas as pd export default component function render props,code
document1,,other
hours_tracking_8679.ods,"column,values column,values sum of expenses",spreadsheets
logo_draft_v4927.psd,,design
gothic_1415.otf,,fonts
logo_draft_v2728.psd,layer mask vector artboard layer mask vector artboard,design
styles_main.css,,code
backup_2026-05-12.zip,compressed archive contents compressed archive contents compressed archive contents,archives
inter_bold.ttf,,fonts
birthday_2018.mp4,,videos
utils_8400.py,export default component function render props import pandas as pd export default component,code
training_marketing.key,slide overview agenda slide overview agenda market opportunity pricing,presentations
logo_draft_v6851.psd,,design
calibre_4838.mobi,preface acknowledgements chapter one it was a preface acknowledgements,books
export_events.csv,"{""status"": ""ok"", ""items"": 42}",data
budget_2017.xlsx,"budget forecast q1 column,values",spreadsheets
cooking_book.epub,,books
quarterly_review_q3.pptx,market opportunity pricing slide overview agenda market opportunity pricing slide overview agenda,presentations
wireframes_3702.fig,layer mask vector artboard,design
backup_2015-07-21.zip,compressed archive contents compressed archive contents compressed archive contents compressed archive contents,archives
expenses_apr.xlsx,,spreadsheets
IMG_2487.jpg,,images
birthday_2021.mp4,,videos
document1,,other
logo_draft_v6932.psd,,design
newfile_6311,,other
receipt_6226.pdf,agreement between parties dear sir or madam agreement between parties,documents
birthday_2021.mp4,,videos
voice_memo_956.m4a,,audio
project_export_7125.7z,,archives
letter_to_acme.txt,meeting agenda attendees agreement between parties dear sir or madam,documents
cooking_book.epub,preface acknowledgements preface acknowledgements,books
voice_memo_6558.m4a,,audio
app_component_6703.tsx,function render props export default component function render props,code
customers_export.tsv,"{""status"": ""ok"", ""items"": 42} {""status"": ""ok"", ""items"": 42} id,name,value",data
photos_archive_2024.tar.gz,compressed archive contents,archives
quarterly_review_q4.pptx,slide overview agenda market opportunity pricing,presentations
query_runner.py,function render props export default component import pandas as pd,code
song_demo_2420.wav,,audio
hours_tracking_9655.ods,"column,values budget forecast q1 sum of expenses",spreadsheets
config_1610.json,"{""status"": ""ok"", ""items"": 42}",data
backup_2022-11-28.zip,,archives
photos_archive_2026.tar.gz,compressed archive contents,archives
manual_v8915.pdf,invoice total due invoice total due dear sir or madam,documents
voice_memo_310.m4a,,audio
vacation_city.jpeg,,images
wireframes_3751.fig,layer mask vector artboard layer mask vector artboard,design
hours_tracking_9890.ods,"sum of expenses column,values sum of expenses column,values",spreadsheets
vacation_mountains.jpeg,,images
quarterly_review_q1.pptx,,presentations
export_orders.csv,"id,name,value {""status"": ""ok"", ""items"": 42} {""status"": ""ok"", ""items"": 42}",data
gothic_6109.otf,,fonts
interview_recording_899.flac,,audio
screenshot_2023-02-15.png,,images
meeting_notes_2022-07-13.txt,,documents
drone_flight_mountains.mov,,videos
server_main.go,function render props function render props export default component,code
receipt_310.pdf,,documents
config_3180.json,,data
drone_flight_mountains.mov,,videos
history_book.epub,preface acknowledgements chapter one it was a chapter one it was a chapter one it was a,books
VID_8546.mp4,,videos
query_runner.py,import pandas as pd,code
utils_5983.py,,code
export_orders.csv,"id,name,value",data
inter_bold.ttf,,fonts
styles_main.css,import pandas as pd export default component,code
VID_2409.mp4,,videos
grotesk_medium.woff2,,fonts
expenses_jan.xlsx,budget forecast q1 budget forecast q1 budget forecast q1 sum of expenses,spreadsheets
manual_v7829.pdf,dear sir or madam agreement between parties,documents
family_graduation.png,,images
project_export_4940.7z,compressed archive contents compressed archive contents,archives
inter_bold.ttf,,fonts
calibre_1221.mobi,,books
styles_main.css,import pandas as pd export default component function render props export default component,code
resume_sam_lee.docx,meeting agenda attendees meeting agenda attendees,documents
project_export_2044.7z,compressed archive contents compressed archive contents,archives
lease_agreement_5560.pdf,dear sir or madam meeting agenda attendees dear sir or madam meeting agenda attendees,documents
inter_bold.ttf,,fonts
training_history.key,slide overview agenda market opportunity pricing slide overview agenda slide overview agenda,presentations
quarterly_review_q2.pptx,slide overview agenda market opportunity pricing,presentations
VID_4596.mp4,,videos
family_graduation.png,,images
budget_2017.xlsx,"sum of expenses column,values column,values",spreadsheets
budget_2018.xlsx,sum of expenses sum of expenses budget forecast q1,spreadsheets
birthday_2023.mp4,,videos
podcast_ep4852.mp3,,audio
query_runner.py,function render props import pandas as pd export default component,code
VID_7876.mp4,,videos
document1,,other
document1,,other
app_component_1143.tsx,export default component import pandas as pd export default component export default component,code
wireframes_9276.fig,layer mask vector artboard layer mask vector artboard layer mask vector artboard layer mask vector artboard,design
hours_tracking_5680.ods,,spreadsheets
song_demo_6415.wav,,audio
styles_main.css,function render props,code
photos_archive_2020.tar.gz,compressed archive contents compressed archive contents compressed archive contents compressed archive contents,archives
download_8295,,other
VID_2701.mp4,,videos
vacation_beach.jpeg,,images
pitch_deck_v6559.pptx,,presentations
query_runner.py,export default component,code
banner_2762.ai,,design
metrics_2021-01-14.json,"id,name,value id,name,value {""status"": ""ok"", ""items"": 42} {""status"": ""ok"", ""items"": 42}",data
config_3630.json,"id,name,value id,name,value {""status"": ""ok"", ""items"": 42} {""status"": ""ok"", ""items"": 42}",data
server_main.go,,code
utils_4508.py,import pandas as pd export default component,code
inter_bold.ttf,,fonts
app_component_1048.tsx,function render props export default component export default component function render props,code
photos_archive_2020.tar.gz,compressed archive contents compressed archive contents compressed archive contents compressed archive contents,archives
photos_archive_2016.tar.gz,,archives
backup_2017-02-24.zip,,archives
hours_tracking_38.ods,"column,values",spreadsheets
pitch_deck_v6636.pptx,slide overview agenda market opportunity pricing market opportunity pricing,presentations
meeting_notes_2015-06-07.txt,,documents
quarterly_review_q2.pptx,,presentations
history_book.epub,preface acknowledgements preface acknowledgements chapter one it was a preface acknowledgements,books
photos_archive_2019.tar.gz,compressed archive contents compressed archive contents compressed archive contents,archives
family_dinner.png,,images
newfile_2692,,other
calibre_1372.mobi,chapter one it was a chapter one it was a preface acknowledgements,books
lecture_gardening.mkv,,videos
expenses_apr.xlsx,"budget forecast q1 sum of expenses column,values sum of expenses",spreadsheets
utils_1116.py,function render props export default component,code
receipt_2633.pdf,agreement between parties dear sir or madam agreement between parties dear sir or madam,documents
metrics_2019-06-19.json,,data
quarterly_review_q1.pptx,market opportunity pricing slide overview agenda,presentations
screenshot_2022-05-07.png,,images
banner_7255.ai,,design
document1,,other
photos_archive_2021.tar.gz,compressed archive contents compressed archive contents compressed archive contents,archives
training_gardening.key,slide overview agenda slide overview agenda slide overview agenda market opportunity pricing,presentations
invoice_7512_umbrella.pdf,invoice total due dear sir or madam,documents
newfile_2238,,other
grotesk_medium.woff2,,fonts
meeting_notes_2018-06-12.txt,dear sir or madam,documents
expenses_jan.xlsx,"column,values sum of expenses sum of expenses column,values",spreadsheets
family_trip.png,,images
lecture_gardening.mkv,,videos
calibre_5813.mobi,preface acknowledgements preface acknowledgements chapter one it was a chapter one it was a,books
newfile_4247,,other
vacation_mountains.jpeg,,images
grotesk_medium.woff2,,fonts
screenshot_2023-03-11.png,,images
family_dinner.png,,images
pitch_deck_v3570.pptx,market opportunity pricing,presentations
untitled_4850,,other
export_users.csv,"id,name,value id,name,value",data
hours_tracking_5095.ods,"budget forecast q1 column,values",spreadsheets
quarterly_review_q4.pptx,,presentations
podcast_ep7581.mp3,,audio
expenses_apr.xlsx,sum of expenses,spreadsheets
family_trip.png,,images
banner_580.ai,layer mask vector artboard layer mask vector artboard,design
pitch_deck_v3455.pptx,slide overview agenda slide overview agenda slide overview agenda,presentations
screenshot_2024-11-05.png,,images
voice_memo_9709.m4a,,audio
backup_2021-05-12.zip,compressed archive contents compressed archive contents compressed archive contents,archives
VID_4978.mp4,,videos
customers_export.tsv,"{""status"": ""ok"", ""items"": 42} id,name,value {""status"": ""ok"", ""items"": 42}",data
export_orders.csv,"{""status"": ""ok"", ""items"": 42} id,name,value {""status"": ""ok"", ""items"": 42} {""status"": ""ok"", ""items"": 42}",data
